Año,Mes,Dia,Fecha,Aduana_De_Embarque,Razón_social_del_importador,Peso_en_kilos_netos,Peso_en_kilos_brutos,País_de_Destino,Departamento_Origen,Departamento_De_Procedencia,Vía_de_transporte,Valor_FOB_(USD),Valor_Flete,Valor_seguro,Valor_otros,Precio_Unitario_FOB_(USD)_Peso_Neto,Precio_Unitario_FOB_(USD)_Peso Bruto,Precio_Unitario_FOB_(USD)_Cantidad,Continente_Destino
2017,3,15,15/3/2017,BUENAVENTURA,COCOANECT B.V,6000,6034,PAÍSES BAJOS (UE),VALLE DEL CAUCA,VALLE DEL CAUCA,TRANSPORTE MARÍTIMO,27390,0,0,0,"4,565","4,539277428","4,565",EUROPA
2017,3,23,23/3/2017,BOGOTÁ,2B WORLD TRADING LTD,30,"33,15",REINO UNIDO (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE AÉREO,"145,5",0,0,0,"4,85","4,389140271","4,85",EUROPA
2017,3,28,28/3/2017,CARTAGENA,NEWCHEM S.R.L.,3600,"3818,57",ITALIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"14916,87",0,0,0,"4,143575","3,906402135","4,143575",EUROPA
2017,3,28,28/3/2017,CARTAGENA,FERRERO TRADING LUX S.A.,49971,50433,PAÍSES BAJOS (UE),NORTE DE SANTANDER,NORTE DE SANTANDER,TRANSPORTE MARÍTIMO,140140,0,0,0,"2,804426567","2,778736145","2,804426567",EUROPA
2017,3,28,28/3/2017,CARTAGENA,FERRERO TRADING LUX S.A.,25186,25417,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,70070,0,0,0,"2,782101167","2,756816304","2,782101167",EUROPA
2017,3,30,30/3/2017,CARTAGENA,NEDERLAND S.A,50000,50400,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,96650,0,0,0,"1,933","1,91765873","1,933",EUROPA
2017,4,5,5/4/2017,CARTAGENA,ADVISION SYSTEMS,1000,1012,ESLOVAQUIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"1984,94",0,0,0,"1,98494","1,961403162","1,98494",EUROPA
2017,4,7,7/4/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,50000,50400,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,101000,0,0,0,"2,02","2,003968254","2,02",ASIA
2017,4,10,10/4/2017,BOGOTÁ,CASTRONOVO CHOCOLATE LLC,550,558,ESTADOS UNIDOS,CAUCA,CAUCA,TRANSPORTE AÉREO,3850,990,0,0,7,"6,899641577",7,AMÉRICA
2017,4,12,12/4/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,74934,75639,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"155201,73",1000,785,0,"2,071179038","2,05187443","2,071179038",AMÉRICA
2017,4,18,18/4/2017,BUENAVENTURA,SOUTH AMERICAN BEAN PTY LTD,800,"808,51",AUSTRALIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,2208,0,0,0,"2,76","2,730949524","2,76",OCEANÍA
2017,4,24,24/4/2017,SANTA MARTA,CASA LUKER EUROPE BVBA,2700,"2823,42",REINO UNIDO (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"10922,96","472,33","4,76",0,"4,045540741","3,868698245","4,045540741",EUROPA
2017,4,24,24/4/2017,SANTA MARTA,CASA LUKER EUROPE BVBA,900,"941,14",REINO UNIDO (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"3640,98","157,44","1,59",0,"4,045533333","3,868691162","4,045533333",EUROPA
2017,4,26,26/4/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50710,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,140140,0,0,0,"2,8","2,763557484","2,8",EUROPA
2017,4,26,26/4/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50512,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,140140,0,0,0,"2,8","2,774390244","2,8",EUROPA
2017,5,5,5/5/2017,CARTAGENA,NATRA CACAO SL,25000,25208,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,47000,0,0,0,"1,88","1,864487464","1,88",EUROPA
2017,5,5,5/5/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,47000,0,0,0,"1,88","1,864339548","1,88",EUROPA
2017,5,5,5/5/2017,CARTAGENA,FERRERO TRADING LUX S.A,25025,25256,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,55000,0,0,0,"2,197802198","2,177700348","2,197802198",EUROPA
2017,5,8,8/5/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,49956,50426,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"92447,78",1000,"469,5",0,"1,850584114","1,833335581","1,850584114",AMÉRICA
2017,5,9,9/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75287,75980,PAÍSES BAJOS (UE),TOLIMA,TOLIMA,TRANSPORTE MARÍTIMO,195195,0,0,0,"2,592678683","2,569031324","2,592678683",EUROPA
2017,5,9,9/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,49268,49730,PAÍSES BAJOS (UE),NORTE DE SANTANDER,HUILA,TRANSPORTE MARÍTIMO,110000,0,0,0,"2,232686531","2,2119445","2,232686531",EUROPA
2017,5,9,9/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75127,75820,PAÍSES BAJOS (UE),HUILA,MAGDALENA,TRANSPORTE MARÍTIMO,165165,0,0,0,"2,198477245","2,178383012","2,198477245",EUROPA
2017,5,10,10/5/2017,CARTAGENA,NEDERLAND SA,100000,100800,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,180000,0,0,0,"1,8","1,785714286","1,8",EUROPA
2017,5,11,11/5/2017,SANTA MARTA,ECOM AGROTRADE LTD,9000,9180,PAÍSES BAJOS (UE),MAGDALENA,MAGDALENA,TRANSPORTE MARÍTIMO,54000,0,0,0,6,"5,882352941",6,EUROPA
2017,5,11,11/5/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50512,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,110110,0,0,0,"2,2","2,179878049","2,2",EUROPA
2017,5,12,12/5/2017,BUENAVENTURA,ATLANTIC CACAO CO.,12500,12750,ESTADOS UNIDOS,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,73200,0,0,0,"5,856","5,741176471","5,856",AMÉRICA
2017,5,15,15/5/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,50000,50400,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,98000,0,0,0,"1,96","1,944444444","1,96",ASIA
2017,5,15,15/5/2017,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"67690,38","999,62",0,0,"2,71","2,683168317","2,71",AMÉRICA
2017,5,15,15/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,25159,25390,PAÍSES BAJOS (UE),NORTE DE SANTANDER,HUILA,TRANSPORTE MARÍTIMO,55055,0,0,0,"2,188282523","2,168373375","2,188282523",EUROPA
2017,5,16,16/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,25039,25270,PAÍSES BAJOS (UE),NORTE DE SANTANDER,HUILA,TRANSPORTE MARÍTIMO,55055,0,0,0,"2,198769919","2,17867036","2,198769919",EUROPA
2017,5,17,17/5/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50740,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,110110,0,0,0,"2,2","2,170082775","2,2",EUROPA
2017,5,19,19/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75517,76210,PAÍSES BAJOS (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,174174,0,0,0,"2,306421071","2,285448104","2,306421071",EUROPA
2017,5,19,19/5/2017,CARTAGENA,FERRERO TRADING LUX S.A.,50178,50640,PAÍSES BAJOS (UE),ANTIOQUIA,ANTIOQUIA,TRANSPORTE MARÍTIMO,110110,0,0,0,"2,194387979","2,174368088","2,194387979",EUROPA
2017,5,22,22/5/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,100852,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"182591,39",4304,"939,17",0,"1,827522119","1,810488538","1,827522119",AMÉRICA
2017,5,24,24/5/2017,CARTAGENA,ESCONDIDO COFFEE & COCOA GMBH & CO. KG,50000,50500,ESTONIA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,103100,0,0,0,"2,062","2,041584158","2,062",EUROPA
2017,5,26,26/5/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50700,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,110110,0,0,0,"2,2","2,171794872","2,2",EUROPA
2017,6,1,1/6/2017,CARTAGENA,FERRETERO TRADING LUX S.A,50050,51000,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,116116,0,0,0,"2,32","2,276784314","2,32",EUROPA
2017,6,1,1/6/2017,CARTAGENA,FERRERO TRADING LUX S.A.,124265,125420,PAÍSES BAJOS (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,290290,0,0,0,"2,336056009","2,314543135","2,336056009",EUROPA
2017,6,2,2/6/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,50000,50400,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,101250,0,0,0,"2,025","2,008928571","2,025",ASIA
2017,6,2,2/6/2017,CARTAGENA,FERRERO TRADING LUX S.A,75132,75690,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,174174,0,0,0,"2,318239898","2,301149425","2,318239898",EUROPA
2017,6,2,2/6/2017,CARTAGENA,HD COTTERELL BV,25000,25250,PAÍSES BAJOS (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE MARÍTIMO,62250,0,0,0,"2,49","2,465346535","2,49",EUROPA
2017,6,7,7/6/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,299736,302556,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"618771,93",12000,"3169,71",0,"2,064389763","2,045148435","2,064389763",AMÉRICA
2017,6,8,8/6/2017,BOGOTÁ,UAB MULATE,300,331,LITUANIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,"1875,4",1428,0,0,"6,251333333","5,665861027","6,251333333",EUROPA
2017,6,9,9/6/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,49900,0,0,0,"1,996","1,979373265","1,996",EUROPA
2017,6,12,12/6/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,199824,201704,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"409532,49",8000,"2098,15",0,"2,04946598","2,030363751","2,04946598",AMÉRICA
2017,6,13,13/6/2017,CARTAGENA,ESCONDIDO COFFEE & COCOA GMBH & CO. KG,50000,50400,ESTONIA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,97500,0,0,0,"1,95","1,93452381","1,95",EUROPA
2017,6,14,14/6/2017,CARTAGENA,FERRERO TRADING LUX S.A.,24930,25180,PAÍSES BAJOS (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,55055,0,0,0,"2,208383474","2,186457506","2,208383474",EUROPA
2017,6,14,14/6/2017,CARTAGENA,HD COTTERELL BV,25000,25000,PAÍSES BAJOS (UE),RISARALDA,BOGOTÁ,TRANSPORTE MARÍTIMO,"86496,7",0,0,0,"3,459868","3,459868","3,459868",EUROPA
2017,6,15,15/6/2017,CARTAGENA,FERRERO TRADING LUX S.A.,195910,197835,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,440440,0,0,0,"2,248175182","2,226299694","2,248175182",EUROPA
2017,6,15,15/6/2017,CARTAGENA,FERRERO TRADING LUX S.A.,124947,126234,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,275275,0,0,0,"2,203134129","2,180672402","2,203134129",EUROPA
2017,6,22,22/6/2017,CARTAGENA,FERRERO TRADING LUX S.A,75060,75510,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,165165,0,0,0,"2,200439648","2,187326182","2,200439648",EUROPA
2017,6,24,24/6/2017,CARTAGENA,LOVING EARTH,510,"518,5",AUSTRALIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,3697,846,65,0,"7,249019608","7,130183221","7,249019608",OCEANÍA
2017,6,27,27/6/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,100000,100800,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,200000,0,0,0,2,"1,984126984",2,ASIA
2017,6,27,27/6/2017,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"60196,98","999,02",0,0,"2,41","2,386138614","2,41",AMÉRICA
2017,6,27,27/6/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,51450,0,0,0,"2,058","2,040856803","2,058",EUROPA
2017,6,27,27/6/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,51200,0,0,0,"2,048","2,030940103","2,048",EUROPA
2017,6,27,27/6/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,51250,0,0,0,"2,05","2,032923443","2,05",EUROPA
2017,6,27,27/6/2017,CARTAGENA,NATRA CACAO SL,100000,100834,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,203700,0,0,0,"2,037","2,020151933","2,037",EUROPA
2017,6,27,27/6/2017,CARTAGENA,FERRERO TRADING LUX S.A,150336,151950,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,330330,0,0,0,"2,197278097","2,173938796","2,197278097",EUROPA
2017,6,27,27/6/2017,CARTAGENA,DAARNHOUWER & CO B.V.,25000,25250,PAÍSES BAJOS (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE MARÍTIMO,56000,0,0,0,"2,24","2,217821782","2,24",EUROPA
2017,6,29,29/6/2017,BUENAVENTURA,MAYUMI OGATA,4000,4090,JAPÓN,ARAUCA,CAUCA,TRANSPORTE MARÍTIMO,33500,0,0,0,"8,375","8,190709046","8,375",ASIA
2017,6,29,29/6/2017,CARTAGENA,FERRERO TRADING LUX S.A,75060,75530,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,159000,0,0,0,"2,118305356","2,105123792","2,118305356",EUROPA
2017,6,29,29/6/2017,CARTAGENA,FERRERO TRADING LUX S.A,25020,25140,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,53000,0,0,0,"2,118305356","2,108194113","2,118305356",EUROPA
2017,7,1,1/7/2017,CARTAGENA,FERRERO TRADING LUX S.A.,100006,101006,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,212000,0,0,0,"2,119872808","2,098885215","2,119872808",EUROPA
2017,7,4,4/7/2017,BOGOTÁ,TABAL CHOCOLATE LLC,300,314,ESTADOS UNIDOS,SANTANDER,SANTANDER,TRANSPORTE AÉREO,1320,735,70,275,"4,4","4,203821656","4,4",AMÉRICA
2017,7,4,4/7/2017,CARTAGENA,MANUFAKTURA CZEKOLADY,15480,15610,POLONIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,34627,1200,83,0,"2,236886305","2,218257527","2,236886305",EUROPA
2017,7,6,6/7/2017,CARTAGENA,NATRA CACAO SL,50000,50420,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,102875,0,0,0,"2,0575","2,040360968","2,0575",EUROPA
2017,7,6,6/7/2017,CARTAGENA,NATRA CACAO S.L.,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50750,0,0,0,"2,03","2,013090044","2,03",EUROPA
2017,7,7,7/7/2017,CARTAGENA,FERRERO TRADING LUX S.A.,49966,50466,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,106000,0,0,0,"2,121442581","2,100424048","2,121442581",EUROPA
2017,7,7,7/7/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75082,75833,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,159000,0,0,0,"2,117684665","2,096712513","2,117684665",EUROPA
2017,7,8,8/7/2017,BUENAVENTURA,FINO DE AROMA CO LTD,400,"407,8",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,1720,0,0,0,"4,3","4,217753801","4,3",ASIA
2017,7,10,10/7/2017,CARTAGENA,INTERNATIONAL FOODS & INGREDIENTS,50,"52,44",ESTADOS UNIDOS,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,215,"11,75","0,09",0,"4,3","4,099923722","4,3",AMÉRICA
2017,7,10,10/7/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,100852,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"200292,56",4000,"1026,6",0,"2,004689727","1,986004839","2,004689727",AMÉRICA
2017,7,13,13/7/2017,BUENAVENTURA,NATALIA SATTO,100,"107,09",CHILE,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,400,"10,05","0,18",0,4,"3,73517602",4,AMÉRICA
2017,7,14,14/7/2017,CARTAGENA,FERRERO TRADING LUX S.A.,50338,50838,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,116000,0,0,0,"2,304422107","2,28175774","2,304422107",EUROPA
2017,7,18,18/7/2017,CARTAGENA,OOO ASCOL,12558,12740,RUSIA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"28783,3",1335,"12,38",0,"2,292028986","2,259285714","2,292028986",ASIA
2017,7,21,21/7/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75481,76232,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,192000,0,0,0,"2,543686491","2,518627348","2,543686491",EUROPA
2017,7,22,22/7/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,52500,0,0,0,"2,1","2,082506942","2,1",EUROPA
2017,7,22,22/7/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50000,0,0,0,2,"1,983339944",2,EUROPA
2017,7,22,22/7/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,52275,0,0,0,"2,091","2,073581912","2,091",EUROPA
2017,7,22,22/7/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,100080,100800,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"206625,17",0,0,0,"2,06460002","2,049852877","2,06460002",ASIA
2017,7,22,22/7/2017,CARTAGENA,ROMANI & C. S.P.A.,4000,4200,ITALIA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"21531,75",0,0,0,"5,3829375","5,126607143","5,3829375",EUROPA
2017,7,24,24/7/2017,CARTAGENA,HD COTTERELL BV,25000,25250,PAÍSES BAJOS (UE),CUNDINAMARCA,CUNDINAMARCA,TRANSPORTE MARÍTIMO,60750,0,0,0,"2,43","2,405940594","2,43",EUROPA
2017,7,25,25/7/2017,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"60196,98","999,02",0,0,"2,41","2,386138614","2,41",AMÉRICA
2017,7,25,25/7/2017,BOGOTÁ,FINO DE AROMA CO LTD,220,"273,16",JAPÓN,BOGOTÁ,BOGOTÁ,TRANSPORTE AÉREO,836,"494,28","0,36",0,"3,8","3,060477376","3,8",ASIA
2017,7,28,28/7/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,99912,100492,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"200292,56",4000,"1026,6",0,"2,004689727","1,993119452","2,004689727",AMÉRICA
2017,7,31,31/7/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50000,0,0,0,2,"1,983339944",2,EUROPA
2017,8,3,3/8/2017,CARTAGENA,FERRERO TRADING LUX S.A,50040,50830,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,128000,0,0,0,"2,557953637","2,518197915","2,557953637",EUROPA
2017,8,4,4/8/2017,CARTAGENA,FERRERO TRADING LUX S.A.,75776,76526,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,192000,0,0,0,"2,533783784","2,508951206","2,533783784",EUROPA
2017,8,4,4/8/2017,CARTAGENA,FERRERO TRADING LUX S.A.,25285,25516,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,55000,0,0,0,"2,175202689","2,155510268","2,175202689",EUROPA
2017,8,5,5/8/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50250,0,0,0,"2,01","1,993256644","2,01",EUROPA
2017,8,5,5/8/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,199824,200984,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"400585,13",8000,"2053,19",0,"2,004689777","1,993119502","2,004689777",AMÉRICA
2017,8,9,9/8/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50250,0,0,0,"2,01","1,993256644","2,01",EUROPA
2017,8,10,10/8/2017,CARTAGENA,FERRERO TRADING LUX S.A.,76221,76972,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,174000,0,0,0,"2,282835439","2,260562282","2,282835439",EUROPA
2017,8,10,10/8/2017,CARTAGENA,FERRERO TRADING LUX S.A,50040,50850,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,128000,0,0,0,"2,557953637","2,517207473","2,557953637",EUROPA
2017,8,10,10/8/2017,CARTAGENA,NATRA CACAO SL,50000,50420,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,100025,0,0,0,"2,0005","1,983835779","2,0005",EUROPA
2017,8,11,11/8/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"201160,8",0,0,0,"2,01","1,99338843","2,01",ASIA
2017,8,12,12/8/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"201160,8",0,0,0,"2,01","1,99338843","2,01",ASIA
2017,8,12,12/8/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,299736,301476,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"578509,9",12000,"2967,38",0,"1,93006479","1,918925221","1,93006479",AMÉRICA
2017,8,14,14/8/2017,CARTAGENA,NEDERLAND S.A,200031,"202031,31",ESPAÑA (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"391060,64",0,0,0,"1,955000175","1,935643738","1,955000175",EUROPA
2017,8,14,14/8/2017,CARTAGENA,COCOANECT BV,13020,13128,PAÍSES BAJOS (UE),BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,27300,0,0,0,"2,096774194","2,07952468","2,096774194",EUROPA
2017,8,15,15/8/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,51000,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,110000,0,0,0,"2,197802198","2,156862745","2,197802198",EUROPA
2017,8,18,18/8/2017,CARTAGENA,NATRA CACAO SL,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50750,0,0,0,"2,03","2,013090044","2,03",EUROPA
2017,8,22,22/8/2017,CARTAGENA,FERRERO TRADING LUX S.A.,49756,50232,ITALIA (UE),HUILA,HUILA,TRANSPORTE MARÍTIMO,110000,0,0,0,"2,210788649","2,189839146","2,210788649",EUROPA
2017,8,22,22/8/2017,CARTAGENA,FERRERO TRADING LUX S.A,50060,51120,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,116000,0,0,0,"2,317219337","2,269170579","2,317219337",EUROPA
2017,8,23,23/8/2017,CARTAGENA,NATRA CACAO S.L,25000,25210,ESPAÑA (UE),SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,50350,0,0,0,"2,014","1,997223324","2,014",EUROPA
2017,8,23,23/8/2017,CARTAGENA,AGROINDUSTRIAS UNIDAS DE CACAO S.A. DE C.V.,199824,200984,MÉXICO,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,"385673,27",8000,"1978,25",0,"1,930064807","1,918925238","1,930064807",AMÉRICA
2017,8,25,25/8/2017,CARTAGENA,COMPAÑÍA NACIONAL DE CHOCOLATES DE PERU S.A.,50226,50226,PERÚ,ANTIOQUIA,ANTIOQUIA,TRANSPORTE MARÍTIMO,"105474,6",0,0,0,"2,1","2,1","2,1",AMÉRICA
2017,8,25,25/8/2017,CARTAGENA,GUAN CHONG COCOA MANUFACTURER SDN BHD,100080,100914,MALASIA,SANTANDER,SANTANDER,TRANSPORTE MARÍTIMO,202492,0,0,0,"2,023301359","2,00657986","2,023301359",ASIA
2017,8,28,28/8/2017,CARTAGENA,FERRERO TRADING LUX S.A,50050,50890,ITALIA (UE),CALDAS,CALDAS,TRANSPORTE MARÍTIMO,122122,0,0,0,"2,44","2,399724897","2,44",EUROPA
2017,8,30,30/8/2017,CARTAGENA,SUCESORES DE JOSE SALGADO S A I C,24978,"25227,78",ARGENTINA,BOGOTÁ,BOGOTÁ,TRANSPORTE MARÍTIMO,"60196,98","999,02",0,0,"2,41","2,386138614","2,41",AMÉRICA
2017,9,1,1/9/2017,BUENAVENTURA,ATLANTIC CACAO CO.,12500,12750,ESTADOS UNIDOS,CAUCA,CAUCA,TRANSPORTE MARÍTIMO,73700,0,0,0,"5,896","5,780392157","5,896",AMÉRICA
2017,9,2,2/9/2017,BOGOTÁ,COUP DE CHOCOLAT,1000,1069,BÉLGICA (UE),CAUCA,CAUCA,TRANSPORTE AÉREO,11500,3380,0,0,"11,5","10,75771749","11,5",EUROPA
